"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez_id","entrez","go","path"
"ENSG00000263002",343.009143082325,0.0253750658904388,0.139989630082442,0.181263897015051,0.856160442581991,0.884064445937783,"ZNF234","10780","zinc finger protein 234","GO:0000122",NA
"ENSG00000172936",446.123414836739,-0.0250573564425017,0.138372586928129,-0.181086131283478,0.856299970264416,0.88413587864109,"MYD88","4615","MYD88 innate immune signal transduction adaptor","GO:0002238","04210"
"ENSG00000285926",26.841864046484,0.0789997985316409,0.436478158570582,0.180993703763681,0.856372518066868,0.884166154707136,NA,NA,NA,NA,NA
"ENSG00000168243",384.036489854872,-0.0331731194326674,0.183600938589484,-0.180680554726573,0.856618322650275,0.884375298531842,"GNG4","2786","G protein subunit gamma 4","GO:0005515","04062"
"ENSG00000232788",28.9750690552564,-0.0732507102761536,0.40775418622432,-0.179644287541062,0.8574318338108,0.885170493620668,"ITGA6-AS1","101929947","ITGA6 and PDK1 antisense RNA 1",NA,NA
"ENSG00000085721",1076.13765729595,0.0172266223358514,0.0960051596243633,0.179434338771516,0.857596670465082,0.88528046968718,"RRN3","54700","RNA polymerase I transcription factor RRN3","GO:0001042",NA
"ENSG00000280332",115.661757058686,-0.0395746606753474,0.22059656296412,-0.179398355729523,0.85762492238187,0.88528046968718,NA,NA,NA,NA,NA
"ENSG00000251417",20.9209721348094,-0.0864814306889854,0.482251837833408,-0.179328358970111,0.8576798805319,0.885292524412373,NA,NA,NA,NA,NA
"ENSG00000162761",8.86877309162969,-0.201101471364807,1.12439657251778,-0.178852796495541,0.858053287981332,0.885633262975988,"LMX1A","4009","LIM homeobox transcription factor 1 alpha","GO:0000785",NA
"ENSG00000303033",10.7922502776269,-0.117138151948461,0.655635085780075,-0.178663641542445,0.858201819611346,0.885697185678611,NA,NA,NA,NA,NA
"ENSG00000133250",227.351581633927,-0.0308025106497804,0.172364988304172,-0.178705147448061,0.858169227172899,0.885697185678611,"ZNF414","84330","zinc finger protein 414","GO:0003677",NA
"ENSG00000027847",350.199155674824,0.024622503854198,0.13789974032788,0.178553663666471,0.858288180711051,0.885741624360252,"B4GALT7","11285","beta-1,4-galactosyltransferase 7","GO:0000139","00532"
"ENSG00000260630",97.8483725227258,0.0473401137181197,0.265611022263094,0.178230983468857,0.858541577973636,0.885958428889654,"SNAI3-AS1","197187","SNAI3 antisense RNA 1",NA,NA
"ENSG00000143753",778.819454551992,0.020776639489835,0.116817355647093,0.177855759315435,0.858836255760203,0.886195408425155,"DEGS1","8560","delta 4-desaturase, sphingolipid 1","GO:0005515","00600"
"ENSG00000127054",1707.48577344918,-0.0154204960182908,0.0867156781796521,-0.177828235239578,0.858857872237608,0.886195408425155,"INTS11","54973","integrator complex subunit 11","GO:0004521",NA
"ENSG00000115163",341.850160055467,-0.0295149325783357,0.166128299763841,-0.177663484308769,0.858987264252846,0.886239508236254,"CENPA","1058","centromere protein A","GO:0000132",NA
"ENSG00000129480",57.3992474535744,0.0548748193153617,0.308810548369007,0.17769736042109,0.858960658336881,0.886239508236254,"DTD2","112487","D-aminoacyl-tRNA deacylase 2","GO:0000049",NA
"ENSG00000265800",38.52653654982,0.068639519088673,0.386594924124944,0.177548940261019,0.859077227040024,0.886287621884486,NA,NA,NA,NA,NA
"ENSG00000168528",374.067134154604,-0.0319921312304454,0.180375723285023,-0.177363841695551,0.859222607145582,0.886392900401598,"SERINC2","347735","serine incorporator 2","GO:0005886",NA
"ENSG00000127588",33.4697516547345,0.0708025441060349,0.39932078433827,0.177307435232465,0.859266910855929,0.88639390093086,"GNG13","51764","G protein subunit gamma 13","GO:0005515","04062"
"ENSG00000113387",1710.92524127287,0.0181181474994966,0.102517322612715,0.176732546634509,0.85971847474856,0.886725564793353,"SUB1","10923","SUB1 regulator of transcription","GO:0000978",NA
"ENSG00000291118",572.554816008023,0.0222173128134923,0.125707150934082,0.176738655266657,0.859713676294533,0.886725564793353,"ZNF767P","79970","zinc finger family member 767, pseudogene",NA,NA
"ENSG00000298001",8.9027255854586,-0.130995351213395,0.741127311527534,-0.17675148274242,0.859703600069901,0.886725564793353,NA,NA,NA,NA,NA
"ENSG00000112679",600.071330877168,0.0206136619526678,0.116777046963721,0.176521521040619,0.859884242797418,0.886820748845445,"DUSP22","56940","dual specificity phosphatase 22","GO:0000122","04010"
"ENSG00000273091",7.22107030223376,0.168566385097849,0.955024996174588,0.176504683932936,0.859897469205601,0.886820748845445,NA,NA,NA,NA,NA
"ENSG00000272274",31.7486131601016,0.0694771792440403,0.394289834409364,0.176208395907836,0.860130225013262,0.88701607021156,"ARGLU1-DT","283483","ARGLU1 divergent transcript",NA,NA
"ENSG00000300884",10.2704661986202,0.137194581743539,0.781043285571073,0.175655542116628,0.860564564380498,0.887413630611504,"LOC124909377","124909377","uncharacterized LOC124909377",NA,NA
"ENSG00000006756",631.945128216886,0.0304771739548528,0.173553046119399,0.175607254590538,0.86060250258814,0.887413630611504,"ARSD","414","arylsulfatase D","GO:0004065",NA
"ENSG00000269925",17.4807234959549,0.104957275479887,0.598574970683662,0.175345245993179,0.860808361286872,0.887554463849148,NA,NA,NA,NA,NA
"ENSG00000095383",206.720972204087,0.0294302981640752,0.167863331204251,0.175322972283121,0.860825862053447,0.887554463849148,"TBC1D2","55357","TBC1 domain family member 2","GO:0005096",NA
"ENSG00000221909",289.901457158116,-0.0255884918094752,0.146079184331098,-0.175168638342595,0.860947126273286,0.887634751407261,"FAM200A","221786","family with sequence similarity 200 member A","GO:0005515",NA
"ENSG00000163788",347.781604625078,0.0233810166844478,0.134524200262028,0.173805282907506,0.862018492429257,0.888690700883348,"SNRK","54861","SNF related kinase","GO:0000166",NA
"ENSG00000205913",85.08549083152,-0.0456813925180513,0.262907325461607,-0.17375473444053,0.862058219844898,0.888690700883348,"SRRM2-AS1","100128788","SRRM2 antisense RNA 1",NA,NA
"ENSG00000270110",28.0342226564314,-0.08415922318432,0.484846090513859,-0.173579255006728,0.862196136614352,0.888788085191079,NA,NA,NA,NA,NA
"ENSG00000239419",15.4899766733944,-0.102021963247409,0.588831501154648,-0.173261727756332,0.862445705495176,0.88900054958193,"RN7SL535P","106479417","RNA, 7SL, cytoplasmic 535, pseudogene",NA,NA
"ENSG00000172081",557.168003457365,-0.0209685603203057,0.121236852183031,-0.17295533447742,0.862686536355748,0.889203985948945,"MOB3A","126308","MOB kinase activator 3A","GO:0005634",NA
"ENSG00000119878",450.281625526806,0.0216389989896122,0.125329076060351,0.172657452442976,0.862920689454485,0.889343059222955,"CRIPT","9419","CXXC repeat containing interactor of PDZ3 domain","GO:0005515",NA
"ENSG00000167011",18.6436111559794,-0.0913622068918016,0.529274684610594,-0.172617753216404,0.862951896331323,0.889343059222955,"NAT16","375607","N-acetyltransferase 16 (putative)","GO:0016740",NA
"ENSG00000188554",1808.4863372959,0.0162712638424856,0.0942017018337009,0.17272791813475,0.862865298117176,0.889343059222955,"NBR1","4077","NBR1 autophagy cargo receptor","GO:0000407",NA
"ENSG00000159403",232.152557330792,0.0385064021766003,0.223541942908924,0.172255826694182,0.863236410380042,0.889591454195363,"C1R","715","complement C1r","GO:0001905","04145"
"ENSG00000076928",1109.55601564203,0.0201142655245277,0.116902086705583,0.172060791140412,0.86338973713127,0.889704638439302,"ARHGEF1","9138","Rho guanine nucleotide exchange factor 1","GO:0001664","04270"
"ENSG00000138663",799.705612292049,-0.0226429386149956,0.131691056244818,-0.17193983601211,0.863484828312069,0.889757803794437,"COPS4","51138","COP9 signalosome subunit 4","GO:0000338",NA
"ENSG00000185269",50.173757317577,-0.0593219155430807,0.345261089715946,-0.171817552889861,0.86358096553095,0.889812041604653,"NOTUM","147111","notum, palmitoleoyl-protein carboxylesterase","GO:0004629",NA
"ENSG00000272668",47.2333875528459,0.0701287717065074,0.408750646521297,0.17156858907342,0.863776703517177,0.889935108090998,"LOC107985216","107985216","uncharacterized LOC107985216",NA,NA
"ENSG00000276529",20.6931393779185,0.0888899961762094,0.518142964164746,0.171554961321344,0.86378741804149,0.889935108090998,NA,NA,NA,NA,NA
"ENSG00000143882",186.513307956568,0.0980890133935359,0.57209257794721,0.171456538984477,0.863864801211464,0.889970007997004,"ATP6V1C2","245973","ATPase H+ transporting V1 subunit C2","GO:0000221","00190"
"ENSG00000272037",22.7562339047969,0.0849991268469754,0.496362683671284,0.171243990821973,0.86403191865144,0.890097345689726,NA,NA,NA,NA,NA
"ENSG00000171960",186.477681570839,-0.0316880320721813,0.185589712049043,-0.170742395805904,0.864426325250428,0.890458804602785,"PPIH","10465","peptidylprolyl isomerase H","GO:0000398","03040"
"ENSG00000183208",24.4469568550736,0.0757189187970329,0.444057614097253,0.170515978992874,0.864604368962139,0.890597359609253,"GDPGP1","390637","GDP-D-glucose phosphorylase 1","GO:0000166",NA
"ENSG00000104442",881.377500609751,0.0163787309170633,0.0964260532022719,0.169857941636435,0.865121858098056,0.891085533380117,"ARMC1","55156","armadillo repeat containing 1","GO:0005515",NA
"ENSG00000146066",121.941571855715,-0.0360677335709382,0.212595264291902,-0.169654454397516,0.865281894828986,0.891205496411224,"HIGD2A","192286","HIG1 hypoxia inducible domain family member 2A","GO:0005739",NA
"ENSG00000230724",184.637672930928,-0.0317488869008752,0.189514555168494,-0.167527432775006,0.866955064297356,0.892883834661015,NA,NA,NA,NA,NA
"ENSG00000205268",1546.05960439507,-0.0217532758043557,0.130113555347436,-0.167186852640135,0.867223028896397,0.893086022955364,"PDE7A","5150","phosphodiesterase 7A","GO:0004112","00230"
"ENSG00000171189",94.7245745313374,-0.0517814821519469,0.309759123578109,-0.167166931368495,0.867238703200312,0.893086022955364,"GRIK1","2897","glutamate ionotropic receptor kainate type subunit 1","GO:0004970","04080"
"ENSG00000290951",28.9734179731565,0.0731326923754047,0.44108712398681,0.165801013900355,0.868313548190366,0.894147887043593,"STAG3L1","54441","STAG3 cohesin complex component like 1 (pseudogene)","GO:0005634",NA
"ENSG00000183977",24.2295783234935,-0.0831074056305074,0.502892466616076,-0.165258800136201,0.868740285610474,0.894542287549069,"PP2D1","151649","protein phosphatase 2C like domain containing 1","GO:0004722",NA
"ENSG00000010244",3822.76657796109,-0.0129495823893604,0.0784964862134221,-0.164970217318418,0.868967423971471,0.89473113144752,"ZNF207","7756","zinc finger protein 207","GO:0000070",NA
"ENSG00000152192",57.6973130378739,-0.0587633608442282,0.356574853365125,-0.164799509246536,0.869101790325236,0.894824438571636,"POU4F1","5457","POU class 4 homeobox 1","GO:0000122",NA
"ENSG00000286689",9.58468355053401,-0.122624704592865,0.74521717237213,-0.164548951821029,0.869299013899801,0.894982450640248,NA,NA,NA,NA,NA
"ENSG00000255983",16.8529992288912,0.0897068719528849,0.54603245797302,0.164288533846311,0.869504007716942,0.895148446215213,NA,NA,NA,NA,NA
"ENSG00000259219",17.6955458827762,0.0997577300928517,0.608169096745137,0.164029594115758,0.869707846597286,0.895313236142299,"LOC105371022","105371022","uncharacterized LOC105371022",NA,NA
"ENSG00000197928",625.235351378356,-0.019715434445176,0.120250533562604,-0.163952989322179,0.869768152001954,0.895330257621658,"ZNF677","342926","zinc finger protein 677","GO:0000978",NA
"ENSG00000155868",229.243545483591,-0.0297381845978173,0.181757216622981,-0.163614876758941,0.870034332574261,0.895559192472148,"MED7","9443","mediator complex subunit 7","GO:0000151",NA
"ENSG00000132330",109.397274214972,0.0352497085469462,0.215687041772352,0.16342988552901,0.87017997395148,0.895664034981005,"SCLY","51540","selenocysteine lyase","GO:0005515","00450"
"ENSG00000135362",218.195989704529,-0.0316926202696819,0.194083488707429,-0.163293747864647,0.870287156315113,0.895729283608012,"PRR5L","79899","proline rich 5 like","GO:0001933",NA
"ENSG00000148337",1807.85989552479,-0.0143172536390388,0.0877825608393368,-0.163099065487994,0.870440435577977,0.895841967786039,"CIZ1","25792","CDKN1A interacting zinc finger protein 1","GO:0003676",NA
"ENSG00000255992",11.2063399118757,0.105909971706209,0.649622366614573,0.163033136094352,0.870492344866649,0.895850317681994,NA,NA,NA,NA,NA
"ENSG00000255471",13.9289294166915,0.0968173686234798,0.595162375163671,0.162673872986099,0.870775219277795,0.896096348056915,NA,NA,NA,NA,NA
"ENSG00000077454",243.493665639597,0.0249209912989185,0.153730299592088,0.162108519693545,0.871220397195064,0.89650936837836,"LRCH4","4034","leucine rich repeats and calponin homology domain containing 4","GO:0001765",NA
"ENSG00000155530",56.6171263815064,-0.0502747240300539,0.310572532862546,-0.1618775606673,0.871402273732634,0.896651416530058,"LRGUK","136332","leucine rich repeats and guanylate kinase domain containing","GO:0000166",NA
"ENSG00000263412",26.25377024465,0.0769218325209917,0.476664736184763,0.161375127383402,0.871797955378094,0.897013439499945,"NFE2L1-DT","116435298","NFE2L1 divergent transcript",NA,NA
"ENSG00000162931",137.404444561504,0.03692644261439,0.228905850086968,0.161317164241808,0.87184360519867,0.897015288181621,"TRIM17","51127","tripartite motif containing 17","GO:0004842",NA
"ENSG00000164266",57.4800601592798,0.0829969629026478,0.514694577515348,0.161254783960052,0.871892734287132,0.89702071621785,"SPINK1","6690","serine peptidase inhibitor Kazal type 1","GO:0004866",NA
"ENSG00000291156",13.7813941857073,0.0997818634223512,0.619084073234948,0.161176595774712,0.87195431396746,0.897038952482241,"LOC100288175","100288175","uncharacterized LOC100288175",NA,NA
"ENSG00000308608",14.3104220306792,0.102643396083954,0.639019586934799,0.160626369179553,0.872387684968341,0.897394523310406,NA,NA,NA,NA,NA
"ENSG00000298139",10.7906678021074,0.107866990327454,0.671316722601579,0.160679730886835,0.872345654392794,0.897394523310406,NA,NA,NA,NA,NA
"ENSG00000179083",60.1062869613825,-0.0564828530861027,0.352641793754704,-0.160170615299762,0.872746676115073,0.897718659355014,"FAM133A","286499","family with sequence similarity 133 member A","GO:0005515",NA
"ENSG00000253361",21.86903651913,-0.0836540118151614,0.522926271980627,-0.159972860989208,0.872902452658977,0.897833744111197,NA,NA,NA,NA,NA
"ENSG00000180264",12.2367056565041,-0.113953157474107,0.715615433139091,-0.159237982018141,0.873481380301819,0.898384032284478,"ADGRD2","347088","adhesion G protein-coupled receptor D2","GO:0004888",NA
"ENSG00000114737",71.6231767147935,0.0523628406109111,0.329190466326571,0.159065483260275,0.873617282302779,0.898433459502431,"CISH","1154","cytokine inducible SH2 containing protein","GO:0001558","04630"
"ENSG00000141527",60.2171368658544,-0.0501147359122591,0.315026241484158,-0.159081147259852,0.87360494137073,0.898433459502431,"CARD14","79092","caspase recruitment domain family member 14","GO:0001934",NA
"ENSG00000267414",19.9089905304093,0.0792488723100483,0.499552750624296,0.158639647586787,0.873952790067572,0.898733312595253,"SETBP1-DT","101927943","SETBP1 divergent transcript",NA,NA
"ENSG00000125046",20.4061002496048,-0.0806295234648946,0.508609038159057,-0.1585294743419,0.87403959714849,0.898777395921595,"SSUH2","51066","ssu-2 homolog","GO:0005515",NA
"ENSG00000059378",125.289893538816,-0.0328672075430242,0.207662582131565,-0.158272170198679,0.874242336679413,0.898940682490192,"PARP12","64761","poly(ADP-ribose) polymerase family member 12","GO:0003723",NA
"ENSG00000163155",183.944535548775,-0.0323664223359083,0.205012545301709,-0.157875325572276,0.874555041543946,0.89921701893945,"LYSMD1","388695","LysM domain containing 1","GO:0005515",NA
"ENSG00000272721",19.3527733083458,0.0869138689781833,0.551364533857867,0.157634130672228,0.87474510741245,0.899276834302742,NA,NA,NA,NA,NA
"ENSG00000188312",139.77856613229,-0.0320018380217429,0.202944641795288,-0.157687523743659,0.874703032099915,0.899276834302742,"CENPP","401541","centromere protein P","GO:0000775",NA
"ENSG00000204241",12.6294658236772,0.102416102114832,0.649505804581606,0.15768312060091,0.874706501892659,0.899276834302742,"LINC02731","100128239","long intergenic non-protein coding RNA 2731",NA,NA
"ENSG00000270179",12.6247734463541,-0.0977585625409586,0.620613735783345,-0.157519173206128,0.874835698482729,0.899324766934577,NA,NA,NA,NA,NA
"ENSG00000260918",12.7381404609504,0.120891344437291,0.768159753566469,0.157377868179123,0.874947054729682,0.899394040127426,NA,NA,NA,NA,NA
"ENSG00000115282",497.632389097168,0.0183470577261843,0.116933552638128,0.156901567704545,0.875322424313265,0.899689472354546,"TTC31","64427","tetratricopeptide repeat domain 31",NA,NA
"ENSG00000167637",265.524167045345,-0.0264241742334318,0.168398315845298,-0.156914717945913,0.875312060308959,0.899689472354546,"ZNF283","284349","zinc finger protein 283","GO:0000978",NA
"ENSG00000269399",46.1585883403086,0.0668835698555912,0.427045222093891,0.156619407957891,0.875544805975922,0.899872827164982,NA,NA,NA,NA,NA
"ENSG00000100564",143.245238710521,-0.0383198788448551,0.245129820605793,-0.15632483534706,0.875776981211055,0.90006622874301,"PIGH","5283","phosphatidylinositol glycan anchor biosynthesis class H","GO:0000506","00563"
